anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date
33835,36,85,14,74,157,366,2022-03-21 09:39:51.278573
33836,17213,89384,6852,18889,73679,206017,2022-03-21 09:39:51.473474
33839,566,4092,200,370,12666,17894,2022-03-21 09:39:58.396069
33840,1253,5953,793,2566,7857,18422,2022-03-21 09:40:00.968865
33842,10,45,5,46,53,159,2022-03-21 09:40:02.046987
33843,12,88,0,31,53,184,2022-03-21 09:40:03.38661
33845,786,18061,533,388,20371,40139,2022-03-21 09:40:03.566983
33846,47,350,42,107,525,1071,2022-03-21 09:40:08.085743
33849,10,65,3,37,46,161,2022-03-21 09:40:09.674011
33850,3148,12219,1165,3514,15241,35287,2022-03-21 09:40:12.658896
33854,53,22,5,31,69,180,2022-03-21 09:40:17.756807
33857,15,39,3,42,67,166,2022-03-21 09:40:22.136074
33859,20,1607,7,37,176,1847,2022-03-21 09:40:25.902804
33860,10,131,1,26,51,219,2022-03-21 09:40:27.109185
33861,9,114,1,32,53,209,2022-03-21 09:40:27.730213
33863,21,125,5,43,109,303,2022-03-21 09:40:29.845758
33866,7,245,3,23,48,326,2022-03-21 09:40:31.378852
33870,10,106,2,33,57,208,2022-03-21 09:40:33.952787
33871,24,394,6,48,116,588,2022-03-21 09:40:35.305335
33872,15,222,3,26,87,353,2022-03-21 09:40:36.553577
33875,17,175,15,48,201,456,2022-03-21 09:40:38.29723
33876,16,194,12,46,193,461,2022-03-21 09:40:39.350628
33877,17,208,15,48,225,513,2022-03-21 09:40:41.577231
33878,16,180,14,48,197,455,2022-03-21 09:40:43.048099
33879,17,176,14,49,199,455,2022-03-21 09:40:43.218066
33880,16,189,14,50,200,469,2022-03-21 09:40:43.396862
33886,12,395,4,21,58,490,2022-03-21 09:40:44.942706
33904,348,1,170,126,443,1088,2022-03-21 09:40:47.057632
33911,28,845,20,70,374,1337,2022-03-21 09:40:50.537057
33914,45,308,9,42,122,526,2022-03-21 09:40:55.256482
33915,15,191,9,57,129,401,2022-03-21 09:40:56.350005
33916,11,57,0,42,59,169,2022-03-21 09:40:57.943432
33922,68,0,27,73,121,289,2022-03-21 09:40:58.117026
33925,106,195,34,74,373,782,2022-03-21 09:41:00.197953
33926,24849,198536,8388,11243,84026,327042,2022-03-21 09:41:00.653541
33927,9,125,2,36,54,226,2022-03-21 09:41:02.334978
33929,2931,120414,1012,619,31494,156470,2022-03-21 09:41:02.776131
33933,106,64,24,195,659,1048,2022-03-21 09:41:05.344399
33934,213,7591,87,69,3403,11363,2022-03-21 09:41:05.556611
33936,26,239,1,30,81,377,2022-03-21 09:41:05.82794
33937,18,332,7,25,123,505,2022-03-21 09:41:06.097773
33938,8,99,0,16,30,153,2022-03-21 09:41:09.361134
33940,8,114,0,32,66,220,2022-03-21 09:41:11.993819
33945,14,101,3,39,70,227,2022-03-21 09:41:14.511573
33946,35,39,14,116,143,347,2022-03-21 09:41:15.693157
33949,534,18786,221,136,7528,27205,2022-03-21 09:41:23.921882
33950,1128,25737,359,520,8742,36486,2022-03-21 09:41:24.121367
33957,33,399,22,65,251,770,2022-03-21 09:41:25.711364
33958,23,141,4,34,128,330,2022-03-21 09:41:27.39272
33964,459,23363,228,325,5114,29489,2022-03-21 09:41:27.563438
33966,1563,5094,648,2069,7444,16818,2022-03-21 09:41:32.435119
33969,1167,3062,497,504,7668,12898,2022-03-21 09:41:34.748601
33970,2321,22201,645,295,13356,38818,2022-03-21 09:41:34.947025
33972,294,400,48,59,1715,2516,2022-03-21 09:41:37.543626
33975,104,1054,57,372,607,2194,2022-03-21 09:41:40.285777
33978,12,143,11,63,108,337,2022-03-21 09:41:41.584777
33980,22,46,5,51,153,277,2022-03-21 09:41:42.970411
33982,13,54,2,30,86,185,2022-03-21 09:41:44.104033
33983,3117,15074,1789,3039,14193,37212,2022-03-21 09:41:44.279675
33985,8449,44965,3811,15373,24437,97035,2022-03-21 09:41:47.324161
33986,43,118,17,61,367,606,2022-03-21 09:41:51.51001
33988,19700,248000,7844,9308,88414,373266,2022-03-21 09:41:55.076672
33994,617,5713,327,242,10161,17060,2022-03-21 09:41:55.285895
33997,134,1926,78,116,1705,3959,2022-03-21 09:41:57.723162
33999,11,60,5,43,128,247,2022-03-21 09:42:00.349492
34000,10,60,6,40,119,235,2022-03-21 09:42:02.197388
34003,86,1104,32,33,658,1913,2022-03-21 09:42:02.372364
34005,20,107,9,55,93,284,2022-03-21 09:42:03.726139
34006,2582,1191,1032,744,20203,25752,2022-03-21 09:42:04.797248
34008,249,2533,142,179,4728,7831,2022-03-21 09:42:08.296422
34009,3299,31132,1547,4395,16253,56626,2022-03-21 09:42:08.476585
34012,17308,108752,7637,13454,56125,203276,2022-03-21 09:42:14.069377
34013,282,1817,142,365,2175,4781,2022-03-21 09:42:14.267896
34016,243,2235,169,249,4334,7230,2022-03-21 09:42:19.02027
34021,1286,16800,347,207,14430,33070,2022-03-21 09:42:21.73047
34032,124,1283,65,111,2457,4040,2022-03-21 09:42:24.890832
34034,15165,41255,9374,13393,11520,90707,2022-03-21 09:42:28.164284
34038,13,107,9,64,103,296,2022-03-21 09:42:33.259566
34039,16,499,8,24,94,641,2022-03-21 09:42:34.702777
34048,195,3769,88,143,2677,6872,2022-03-21 09:42:38.130293
34050,46,593,14,48,408,1109,2022-03-21 09:42:40.193063
34051,10549,64449,5846,15189,36710,132743,2022-03-21 09:42:43.169304
34052,265,833,155,678,591,2522,2022-03-21 09:42:45.460012
34055,6755,103760,2126,6061,31995,150697,2022-03-21 09:42:45.641949
34060,75,1266,30,76,439,1886,2022-03-21 09:42:48.086527
34077,805,4928,278,538,2401,8950,2022-03-21 09:42:53.98185
34078,10,54,3,62,45,174,2022-03-21 09:42:56.231504
34083,18,157,2,27,107,311,2022-03-21 09:42:57.944291
34085,72,4638,52,78,902,5742,2022-03-21 09:42:58.12667
34086,9696,93091,4592,4707,34275,146361,2022-03-21 09:43:02.754812
34088,407,3837,182,848,1997,7271,2022-03-21 09:43:05.3854
34091,11,45,3,37,70,166,2022-03-21 09:43:06.547796
34096,13646,149277,4171,2808,90573,260475,2022-03-21 09:43:08.491379
34100,2218,48753,869,525,29084,81449,2022-03-21 09:43:08.92841
34102,13367,37942,8690,16806,56341,133146,2022-03-21 09:43:09.100691
34104,15786,144701,5035,12656,40498,218676,2022-03-21 09:43:09.539999
34112,12,58,6,29,71,176,2022-03-21 09:43:18.166356
34114,10,30,1,24,40,105,2022-03-21 09:43:21.006425
34115,6,137,2,24,40,209,2022-03-21 09:43:22.300824
34116,10,105,0,24,33,172,2022-03-21 09:43:23.475611
34117,14,387,3,29,89,522,2022-03-21 09:43:25.225532
34118,10,289,1,24,67,391,2022-03-21 09:43:26.380887
34120,12,313,2,21,76,424,2022-03-21 09:43:28.663579
34121,12,309,1,27,61,410,2022-03-21 09:43:30.383611
34122,9,160,2,17,46,234,2022-03-21 09:43:31.775358
34124,9,111,1,29,64,214,2022-03-21 09:43:33.090385
34125,717,11537,415,147,5523,18339,2022-03-21 09:43:33.275256
34129,59,134,29,95,273,590,2022-03-21 09:43:35.803777
34134,65837,1008406,16979,25223,250807,1367252,2022-03-21 09:43:36.00232
34136,2435,59226,1294,758,53245,116958,2022-03-21 09:43:36.185787
34140,56,258,14,62,421,811,2022-03-21 09:43:41.442423
34148,3486,40533,1256,2182,17764,65221,2022-03-21 09:43:43.991785
34152,1655,67857,668,356,19343,89879,2022-03-21 09:43:46.215055
34153,20,265,6,35,131,457,2022-03-21 09:43:48.462475
34156,34,118,8,105,225,490,2022-03-21 09:43:50.280262
34161,1861,36380,753,980,30281,70255,2022-03-21 09:43:50.448275
34163,18,42,9,37,64,170,2022-03-21 09:43:52.701765
34165,124,2834,91,112,1365,4526,2022-03-21 09:43:54.469672
34166,61,119,31,78,966,1255,2022-03-21 09:43:56.055885
34173,81,1706,26,63,726,2602,2022-03-21 09:44:00.98681
34176,15845,140107,6365,11411,55466,229194,2022-03-21 09:44:03.718482
34177,4626,25197,1853,3942,21658,57276,2022-03-21 09:44:06.976283
34178,466,4071,195,215,1518,6465,2022-03-21 09:44:09.770939
34179,50,316,10,34,343,753,2022-03-21 09:44:09.946627
34184,13,33,5,34,76,161,2022-03-21 09:44:14.453995
34185,5,24,2,34,44,109,2022-03-21 09:44:15.619801
34187,8,24,1,38,39,110,2022-03-21 09:44:18.594145
34188,7,18,1,40,35,101,2022-03-21 09:44:20.161063
34190,9,81,10,66,65,231,2022-03-21 09:44:22.20297
34192,6,54,1,40,44,145,2022-03-21 09:44:23.819002
34194,9,61,6,51,86,213,2022-03-21 09:44:26.619822
34197,271,1440,152,188,4544,6595,2022-03-21 09:44:26.822122
34204,902,10166,583,277,6741,18669,2022-03-21 09:44:35.295758
34205,57,0,21,85,98,261,2022-03-21 09:44:36.43559
34207,22,39,8,69,78,216,2022-03-21 09:44:38.060099
34208,358,2364,124,165,4184,7195,2022-03-21 09:44:40.174039
34209,3253,21708,1208,2746,15644,44559,2022-03-21 09:44:42.60283
34213,9332,59674,2668,3459,48217,123350,2022-03-21 09:44:42.815691
34223,167,808,98,993,1060,3126,2022-03-21 09:44:45.397478
34224,4,71,3,32,43,153,2022-03-21 09:44:46.946914
34233,29,68,8,93,127,325,2022-03-21 09:44:51.786714
34234,25,38,3,90,73,229,2022-03-21 09:44:52.993514
34235,25,40,7,95,97,264,2022-03-21 09:44:54.065585
34236,30,104,13,65,237,449,2022-03-21 09:44:55.364763
34237,43,0,9,44,82,178,2022-03-21 09:44:56.543845
34240,4200,267279,639,518,30085,302721,2022-03-21 09:45:05.68753
34243,61,685,39,49,556,1390,2022-03-21 09:45:05.885059
34244,52,1583,43,85,642,2405,2022-03-21 09:45:08.997035
34249,15,87,10,64,78,254,2022-03-21 09:45:12.701715
34252,75,1898,22,61,668,2724,2022-03-21 09:45:12.905754
34257,1019,7032,459,743,7607,16860,2022-03-21 09:45:16.576934
34258,13,32,5,42,112,204,2022-03-21 09:45:17.007087
34261,33,109,20,40,334,536,2022-03-21 09:45:19.620799
34262,8934,71853,3957,7192,33017,124953,2022-03-21 09:45:19.840231
34277,1231,47490,482,266,18947,68416,2022-03-21 09:45:22.901346
34279,29623,130646,11176,21830,70145,263420,2022-03-21 09:45:29.456775
34280,31204,398201,12312,25313,103049,570079,2022-03-21 09:45:33.595475
34283,92,3320,28,53,737,4230,2022-03-21 09:45:36.98091
43603,1,38,3,11,14,67,2022-03-21 11:30:59.405505
34284,2113,17906,950,980,17347,39296,2022-03-21 09:45:40.397963
34286,8,127,1,29,77,242,2022-03-21 09:45:42.902058
34289,1718,5420,788,3389,7566,18881,2022-03-21 09:45:43.072116
34290,1413,3615,775,721,3561,10085,2022-03-21 09:45:48.557343
34295,576,5363,249,552,2605,9345,2022-03-21 09:45:49.726752
34299,774,41168,352,278,9827,52399,2022-03-21 09:45:55.529622
34300,6062,69087,1497,2647,28288,107581,2022-03-21 09:45:58.095489
34302,98,1577,58,119,1197,3049,2022-03-21 09:45:58.285317
34307,13,196,8,33,128,378,2022-03-21 09:46:04.001482
34309,45,101,13,105,374,638,2022-03-21 09:46:05.447109
34310,23,129,14,72,193,431,2022-03-21 09:46:06.587345
34314,69,889,38,99,367,1462,2022-03-21 09:46:06.758323
34318,158,3021,96,102,2022,5399,2022-03-21 09:46:08.475076
34321,3944,139045,1168,908,34828,179893,2022-03-21 09:46:12.976623
34323,47,246,17,50,477,837,2022-03-21 09:46:14.46563
34324,71,1548,27,48,473,2167,2022-03-21 09:46:16.828534
34325,172,7824,150,146,1558,9850,2022-03-21 09:46:19.693382
34337,512,4075,234,817,2491,8129,2022-03-21 09:46:24.770153
34338,1864,23447,903,1773,12510,40497,2022-03-21 09:46:27.186654
34340,7,68,3,32,40,150,2022-03-21 09:46:27.717902
34342,7,17,4,28,40,96,2022-03-21 09:46:27.896432
34350,8514,51033,5859,11350,31830,108586,2022-03-21 09:46:31.138274
34353,15,83,9,60,85,252,2022-03-21 09:46:32.504537
34354,14,120,8,46,83,271,2022-03-21 09:46:32.694532
34355,7,55,9,50,57,178,2022-03-21 09:46:33.950944
34356,7,58,8,52,57,182,2022-03-21 09:46:35.056937
34358,14,87,4,52,109,266,2022-03-21 09:46:36.606347
34363,16,76,3,45,110,250,2022-03-21 09:46:37.78176
34367,66,718,36,76,561,1457,2022-03-21 09:46:41.575739
34369,16,67,8,63,81,235,2022-03-21 09:46:45.657901
34372,8,92,6,34,65,205,2022-03-21 09:46:50.437563
34373,18,93,8,50,91,260,2022-03-21 09:46:51.687042
34374,435,6548,228,177,6047,13435,2022-03-21 09:46:51.864566
34375,463,6515,228,184,5591,12981,2022-03-21 09:46:54.480274
34376,440,6446,218,200,5807,13111,2022-03-21 09:46:54.923656
34382,32492,266129,13154,37194,93567,442536,2022-03-21 09:46:55.362472
34383,8515,73358,3214,13604,41617,140308,2022-03-21 09:46:55.796765
34410,53,188,34,107,431,813,2022-03-21 09:46:57.891052
34420,3802,14918,1309,1824,10304,32157,2022-03-21 09:46:59.051905
34422,9,227,3,17,51,307,2022-03-21 09:47:03.280233
34423,9,143,0,18,52,222,2022-03-21 09:47:03.44804
34424,5,109,1,10,23,148,2022-03-21 09:47:03.717101
34425,7,82,1,16,28,134,2022-03-21 09:47:05.32401
34427,2852,11433,1317,4082,11146,30830,2022-03-21 09:47:08.446523
34428,1933,32804,750,849,25767,62103,2022-03-21 09:47:12.364842
34430,456,20100,202,220,4951,25929,2022-03-21 09:47:12.813167
34432,7,287,3,23,34,354,2022-03-21 09:47:14.185002
34436,11,155,8,53,105,332,2022-03-21 09:47:15.994704
34437,4656,145834,1637,1089,117275,270491,2022-03-21 09:47:16.42653
34438,2251,48163,971,720,33607,85712,2022-03-21 09:47:16.855453
34439,1290,33820,722,523,26946,63301,2022-03-21 09:47:17.024416
34443,26430,194011,10725,15203,50321,296690,2022-03-21 09:47:17.710692
34453,418,4200,100,189,3333,8240,2022-03-21 09:47:21.115874
34454,1371,2,353,454,4679,6859,2022-03-21 09:47:21.32454
34455,581,1428,177,205,4915,7306,2022-03-21 09:47:24.031284
34458,10,65,1,36,55,167,2022-03-21 09:47:28.690769
34464,43,430,7,36,288,804,2022-03-21 09:47:30.630708
34465,3772,34437,1872,723,22777,63581,2022-03-21 09:47:30.818325
34472,17,171,4,33,65,290,2022-03-21 09:47:38.00589
34474,1256,4612,583,1571,8072,16094,2022-03-21 09:47:38.222675
34475,130,1063,60,92,1241,2586,2022-03-21 09:47:38.479038
34476,34,87,7,36,197,361,2022-03-21 09:47:39.914956
34480,4490,108943,1516,757,29245,144951,2022-03-21 09:47:42.680272
34481,1027,27023,329,212,8077,36668,2022-03-21 09:47:42.863493
34486,157,0,46,59,448,710,2022-03-21 09:47:44.662482
34488,17,76,13,80,153,339,2022-03-21 09:47:45.876202
34489,70,803,36,85,825,1819,2022-03-21 09:47:47.072263
34494,14354,42828,9788,13850,54110,134930,2022-03-21 09:47:50.305823
34497,24720,307622,5687,20093,59037,417159,2022-03-21 09:47:56.036197
34498,4821,111413,1503,1342,61787,180866,2022-03-21 09:47:56.230503
34500,18,169,6,31,68,292,2022-03-21 09:47:56.697843
34502,65,398,17,134,369,983,2022-03-21 09:47:59.070054
34503,90,690,30,121,382,1313,2022-03-21 09:48:01.501612
34504,1687,28771,702,312,20045,51517,2022-03-21 09:48:01.956605
34511,16,157,8,56,109,346,2022-03-21 09:48:05.413313
34513,557,8218,209,206,12307,21497,2022-03-21 09:48:08.989671
34514,1338,41152,789,561,5021,48861,2022-03-21 09:48:09.165671
34522,886,4381,439,754,5870,12330,2022-03-21 09:48:15.496487
34525,6146,41044,3036,9589,22813,82628,2022-03-21 09:48:15.697541
34528,7,76,2,33,68,186,2022-03-21 09:48:18.670028
34532,262,2474,198,163,6515,9612,2022-03-21 09:48:23.008088
34533,533,17630,260,226,9395,28044,2022-03-21 09:48:23.221997
34534,1159,25425,495,241,11649,38969,2022-03-21 09:48:25.909085
34535,810,758,369,239,4376,6552,2022-03-21 09:48:29.737209
34537,3134,49456,1095,558,47689,101932,2022-03-21 09:48:30.170855
34538,111,1370,46,70,905,2502,2022-03-21 09:48:30.348807
34539,897,4831,453,1336,4983,12500,2022-03-21 09:48:33.364108
34541,1355,58794,593,365,22590,83697,2022-03-21 09:48:36.784621
34542,32262,320947,13278,18489,161581,546557,2022-03-21 09:48:37.239584
34543,3673,18835,1978,6530,16513,47529,2022-03-21 09:48:41.670938
34547,6960,21835,3680,7276,27711,67462,2022-03-21 09:48:47.668438
34548,71,522,70,76,1735,2474,2022-03-21 09:48:50.100969
34549,1752,18854,621,412,16715,38354,2022-03-21 09:48:52.704715
34550,1438,6581,948,3936,4260,17163,2022-03-21 09:48:52.883377
43605,0,11,1,8,8,28,2022-03-21 11:31:00.389048
34552,289,2388,175,211,1643,4706,2022-03-21 09:48:55.589574
34561,45896,184354,25337,32547,138794,426928,2022-03-21 09:48:55.766137
34565,5805,23149,2566,8023,24473,64016,2022-03-21 09:48:56.018938
34566,392186,8,94312,158523,84453,729482,2022-03-21 09:48:56.257205
34591,8972,76373,2991,1822,70691,160849,2022-03-21 09:48:57.047746
34604,1945,11642,554,378,8619,23138,2022-03-21 09:48:58.1949
34620,15288,44902,5857,13611,48230,127888,2022-03-21 09:48:59.497393
34623,111,1463,63,73,1348,3058,2022-03-21 09:49:05.528304
34625,29,296,13,45,143,526,2022-03-21 09:49:07.059448
34626,4065,266433,1084,505,39365,311452,2022-03-21 09:49:09.972699
34629,16,111,3,29,78,237,2022-03-21 09:49:11.945909
34630,19,82,5,43,75,224,2022-03-21 09:49:13.189606
34632,23,255,12,28,162,480,2022-03-21 09:49:17.526255
34633,13,311,2,21,71,418,2022-03-21 09:49:19.383735
34634,9,279,4,16,72,380,2022-03-21 09:49:19.572581
34636,23967,148654,11928,12954,86003,283506,2022-03-21 09:49:20.975451
34642,855,14854,332,159,8152,24352,2022-03-21 09:49:25.339495
34643,10,53,5,47,52,167,2022-03-21 09:49:26.960491
34644,306,4737,139,126,4134,9442,2022-03-21 09:49:29.769015
34647,245,11352,164,268,2791,14820,2022-03-21 09:49:33.001022
34649,284,1034,117,120,4875,6430,2022-03-21 09:49:33.176028
34651,15,123,2,33,64,237,2022-03-21 09:49:35.670204
34655,13,733,4,23,94,867,2022-03-21 09:49:39.255221
34656,12,407,3,29,75,526,2022-03-21 09:49:40.642772
34657,10,201,3,15,77,306,2022-03-21 09:49:40.820836
34658,1978,47846,666,657,22551,73698,2022-03-21 09:49:43.307751
34661,142,1201,66,105,1297,2811,2022-03-21 09:49:43.494231
34662,37967,249537,16714,23767,89739,417724,2022-03-21 09:49:47.26586
34665,13,59,3,48,41,164,2022-03-21 09:49:50.408758
34666,10,51,4,45,48,158,2022-03-21 09:49:52.198603
34669,32,153,21,83,358,647,2022-03-21 09:49:54.366288
34670,624,1841,252,355,3411,6483,2022-03-21 09:49:54.637223
34673,8,31,3,23,56,121,2022-03-21 09:49:56.129709
34674,21,50,13,26,295,405,2022-03-21 09:49:58.153186
34675,2126,3850,860,1204,8032,16072,2022-03-21 09:50:00.631318
34676,9,92,7,60,39,207,2022-03-21 09:50:01.860264
34677,8,91,4,60,38,201,2022-03-21 09:50:03.460439
34678,47,1065,19,52,569,1752,2022-03-21 09:50:05.522309
34683,0,0,0,0,4907,4907,2022-03-21 09:50:08.07759
34685,8,130,0,16,28,182,2022-03-21 09:50:08.257458
34688,14,63,3,22,103,205,2022-03-21 09:50:09.567597
34689,14,68,2,26,75,185,2022-03-21 09:50:10.96217
34691,10,93,1,18,58,180,2022-03-21 09:50:14.432117
34692,9,63,2,29,72,175,2022-03-21 09:50:15.560191
34695,12,67,2,30,67,178,2022-03-21 09:50:19.488737
34697,13,57,1,27,58,156,2022-03-21 09:50:21.738697
34698,11,50,5,27,55,148,2022-03-21 09:50:22.817402
34699,12,126,0,17,82,237,2022-03-21 09:50:24.197628
34700,8,77,1,34,55,175,2022-03-21 09:50:25.375623
34701,10,42,3,45,57,157,2022-03-21 09:50:27.047001
34704,7,16,2,40,35,100,2022-03-21 09:50:28.08162
34705,9,18,3,43,65,138,2022-03-21 09:50:29.629438
34706,8,27,3,38,51,127,2022-03-21 09:50:29.806041
34707,12,20,1,48,45,126,2022-03-21 09:50:29.974303
34708,10,105,2,31,44,192,2022-03-21 09:50:31.100073
34710,28,546,24,56,273,927,2022-03-21 09:50:32.681753
34711,7,58,2,38,42,147,2022-03-21 09:50:33.790599
34716,13,313,6,29,74,435,2022-03-21 09:50:39.075485
34717,7,50,1,32,35,125,2022-03-21 09:50:40.17114
34718,9,32,3,38,44,126,2022-03-21 09:50:41.463326
34720,10,362,3,24,45,444,2022-03-21 09:50:43.511575
34721,12,346,4,23,70,455,2022-03-21 09:50:45.029046
34722,10,98,4,21,36,169,2022-03-21 09:50:46.990805
34724,49,77,29,44,341,540,2022-03-21 09:50:51.00079
34726,28,34,4,47,69,182,2022-03-21 09:50:52.896936
34733,382,12102,170,165,5039,17858,2022-03-21 09:50:53.099229
34734,68,2411,29,66,1051,3625,2022-03-21 09:50:55.202057
34738,152,1722,55,201,654,2784,2022-03-21 09:50:55.371907
34741,92,166,50,175,452,935,2022-03-21 09:50:59.107293
34742,891,15157,457,536,5573,22614,2022-03-21 09:50:59.285283
34743,10,93,3,34,57,197,2022-03-21 09:50:59.539498
34744,14,37,6,34,84,175,2022-03-21 09:51:00.847709
34745,3219,9436,2226,2259,13067,30207,2022-03-21 09:51:03.52148
34753,567,14981,223,222,5235,21228,2022-03-21 09:51:08.7979
34754,246,328,207,217,1281,2279,2022-03-21 09:51:11.180466
34755,8,80,10,48,93,239,2022-03-21 09:51:11.36087
34756,8,51,10,56,97,222,2022-03-21 09:51:12.935666
34757,34,208,10,25,319,596,2022-03-21 09:51:14.754044
34762,33,195,25,68,431,752,2022-03-21 09:51:15.013534
34763,36,146,19,58,321,580,2022-03-21 09:51:18.386242
34764,42,153,21,67,393,676,2022-03-21 09:51:19.758194
34765,40,219,24,63,481,827,2022-03-21 09:51:19.922325
34766,119,1323,42,64,1332,2880,2022-03-21 09:51:20.179431
34771,604,1621,324,1529,5006,9084,2022-03-21 09:51:22.770965
34776,312,3003,157,131,3901,7504,2022-03-21 09:51:22.96516
34777,667,35522,395,236,9698,46518,2022-03-21 09:51:27.472493
34779,7,38,5,12,967,1029,2022-03-21 09:51:29.307979
34784,363,8073,215,171,5312,14134,2022-03-21 09:51:33.311769
34787,568,1739,252,427,2512,5498,2022-03-21 09:51:36.356162
34790,16,58,3,39,65,181,2022-03-21 09:51:37.558282
34792,1263,19802,525,239,22381,44210,2022-03-21 09:51:37.731367
34798,33497,200315,14840,9921,144768,403341,2022-03-21 09:51:42.343829
34799,411,689,177,571,1153,3001,2022-03-21 09:51:44.884507
