id,title,status,rating,score,favorites,load_date,airing,aired_from,aired_to
51189,Wu Liuqi Movie,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:51.579366,f,,
51190,Fei Ren Zai: Shenxian Ye Ai Chi,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:51.744945,f,2017-12-11,2017-12-25
51191,Hitori no Shita: The Outcast 5th Season,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:51.953164,f,,
51193,Momo no Rakuen Keikaku Maruhi File,Finished Airing,R+ - Mild Nudity,,0,2022-03-20 19:48:52.117905,f,2015-09-26,
51196,Xing Hai Qishi: Xia Ban Ji,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:52.620825,f,2021-05-19,2021-06-30
51200,Ami no monomane 150 renpatsu,Finished Airing,PG - Children,,0,2022-03-20 19:48:53.190037,f,2009-04-30,
51202,Kimi to Soda,Finished Airing,G - All Ages,,0,2022-03-20 19:48:53.336528,f,2022-03-07,
51203,Meng Qi Shi Shen: Huanxi Zhui Hun,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:53.543217,f,,
51205,Ban Shen Zhi Jing,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:53.718496,f,2022-01-01,
51206,Xue Zhong Han Dao Xíng,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:53.919813,f,,
51207,Jiuzhou Piaomiao Lu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:55.69032,f,,
51208,Tsukasa's live 2D video,Finished Airing,G - All Ages,,0,2022-03-20 19:48:55.894677,f,2020-10-08,2020-12-23
51210,Fake Identity,Finished Airing,None,,0,2022-03-20 19:48:56.080687,f,2021-04-01,
51218,BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,Finished Airing,PG-13 - Teens 13 or older,7.58,10,2022-03-20 19:48:57.330733,f,2022-03-10,2022-03-17
51220,2-fun de wakaru: Lord El-Melloi II Sei no Jikenbo,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:57.729373,f,2019-08-15,
51221,15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,Finished Airing,G - All Ages,,0,2022-03-20 19:48:57.932594,f,2018-06-26,
51222,5-fun de Wakaru! Tate no Yuusha no Nariagari,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:58.081877,f,2019-04-02,
51224,5-fun de Wakaru! Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:58.288896,f,2021-04-06,
51226,90-byou de wakaru: Grisaia Phantom Trigger The Animation,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:58.646251,f,2020-11-21,
51230,Taikutsu wo Saien Shinaide,Finished Airing,None,6.83,1,2022-03-20 19:48:58.784428,f,2022-03-11,
51233,Darkroom,Finished Airing,PG - Children,,0,2022-03-20 19:48:58.989736,f,2022-03-11,
51234,The iDOLM@STER Cinderella Girls 10th Anniversary Celebration Animation,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:59.137652,f,2021-11-28,
51235,Deko Boko Friends 2,Finished Airing,PG - Children,,0,2022-03-20 19:48:59.352668,f,,
51236,Sekigahara Gassen: Kiro ni Tatta Tarui no Bushou-tachi,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:48:59.497898,f,2022-02-27,
51237,Anata No o Uchi Ga Eigakan,Finished Airing,G - All Ages,,0,2022-03-20 19:48:59.696072,f,2022-03-10,
51238,Mikonote Episode 0: Genjitsutan,Finished Airing,None,,0,2022-03-20 19:48:59.854952,f,2022-02-28,
51239,10-fun de wakaru: Shingeki no Kyojin digest,Finished Airing,R - 17+ (violence & profanity),,0,2022-03-20 19:49:00.068961,f,2018-07-02,
51240,15-fun de wakaru: Shingeki no Kyojin digest,Finished Airing,R - 17+ (violence & profanity),,0,2022-03-20 19:49:00.35551,f,2020-12-02,
51241,20-fun de wakaru: Shingeki no Kyojin digest,Finished Airing,R - 17+ (violence & profanity),,0,2022-03-20 19:49:01.934517,f,2021-12-27,
51242,"Ore, Twintails ni Narimasu",Finished Airing,None,,0,2022-03-20 19:49:02.116439,f,,
51243,Aharen-san wa Hakarenai Mini,Currently Airing,None,,0,2022-03-20 19:49:02.320213,t,2022-03-12,
51244,Qin Shi Mingyue: Wang Tai Bi Chu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:02.458186,f,,
51245,Heungbuwa Nolbu,Finished Airing,None,,0,2022-03-20 19:49:02.668947,f,1967-01-01,
51246,Sukkiri!! x Eiga Himitsu no Akko-chan,Finished Airing,None,,0,2022-03-20 19:49:02.814901,f,2012-08-20,2012-08-31
51247,Joy Story: Joy Yu Lu,Finished Airing,None,,0,2022-03-20 19:49:03.147638,f,2018-02-08,
51248,Saseum Kkoch,Finished Airing,None,,0,2022-03-20 19:49:03.561222,f,2016-08-18,
51249,Haru no Niji no Soushiki,Finished Airing,None,,0,2022-03-20 19:49:03.825699,f,2016-12-27,
51250,Qi Che Ren Zong Dong Yuan,Finished Airing,None,,0,2022-03-20 19:49:03.972144,f,2015-07-03,
51251,D4DJ: Double Mix,Not yet aired,PG-13 - Teens 13 or older,,8,2022-03-20 19:49:04.171567,f,2022-07-01,
51252,Spy Kyoushitsu,Not yet aired,None,,16,2022-03-20 19:49:04.329721,f,,
51253,Kimagure Concept,Finished Airing,None,,0,2022-03-20 19:49:04.584689,f,2016-06-13,
51254,Namida no Sotsuen Special Arigatou Baba,Finished Airing,None,,0,2022-03-20 19:49:04.72927,f,,
51255,Kakkoi 1nen-sei ni Naru Tame no Daibouken,Finished Airing,PG - Children,,0,2022-03-20 19:49:04.961433,f,2009-01-01,
51256,Challenge 1-nensei Kotsuu Anzen,Finished Airing,None,,0,2022-03-20 19:49:05.193677,f,,
51257,Yasa C Sekai,Finished Airing,None,,0,2022-03-20 19:49:05.469346,f,2018-01-03,
51258,Ouke no Monshou,Finished Airing,None,,0,2022-03-20 19:49:05.676202,f,,
51259,"Piece, Peace",Finished Airing,None,,0,2022-03-20 19:49:05.922474,f,2013-01-01,
51261,Ta Ta Tu Ran Xiang Dao,Finished Airing,G - All Ages,,0,2022-03-20 19:49:06.097213,f,2020-07-08,2020-09-23
51262,Ta Ta Tu Ran Xiang Dao season 2,Currently Airing,G - All Ages,,0,2022-03-20 19:49:06.248481,t,2022-01-11,
51263,Bakugan: Evolutions,Currently Airing,PG - Children,,0,2022-03-20 19:49:06.425167,t,2022-02-06,
51265,Inu ni Nattara Suki na Hito ni Hirowareta.,Not yet aired,None,,21,2022-03-20 19:49:06.583748,f,2023-01-01,
51266,Tensai Bakabon Pilot,Finished Airing,None,,0,2022-03-20 19:49:06.792691,f,,
51267,Musabi Daibakuhatsu,Finished Airing,R - 17+ (violence & profanity),,0,2022-03-20 19:49:06.937911,f,2012-03-26,
51268,(OO),Finished Airing,None,,0,2022-03-20 19:49:08.579489,f,2017-01-01,
51269,Sega Tensai Bakabon,Finished Airing,None,,0,2022-03-20 19:49:08.747545,f,1988-01-01,
51270,Dragon Ball Sapporo Boy Ramen,Finished Airing,None,,0,2022-03-20 19:49:08.913838,f,1986-01-01,
51271,10-shuunen da yo! Chibi Maruko-chan,Finished Airing,None,,0,2022-03-20 19:49:09.132811,f,1996-11-21,
51273,Sanguo Sha,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:09.335981,f,,
51274,Fengyun Bian,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:09.535768,f,,
51275,Gu Jian Qi Tan,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:09.690739,f,,
51276,Xian Ni,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:09.863824,f,,
51277,Xiao Ao Jianghu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.030922,f,,
51278,Katu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.216911,f,,
51279,Shen Zang,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.360342,f,,
51280,Cang Lan Jue,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.524556,f,2022-07-01,
51281,Jin Zhan Fashi,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.680702,f,,
51282,Dafeng Dageng Ren,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:10.849322,f,,
51283,Fangkai Nage Nuwu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.01219,f,,
51284,Fangkai Nage Nuwu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.181206,f,,
51285,Cheng Huang Lu,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.347436,f,,
51286,Mo Zhuang Chuanshuo,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.521061,f,,
51287,Emo Faze,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.756041,f,,
51288,Zuoshou Shanglan,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:11.973715,f,,
51289,Zhe Tian,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:12.11778,f,,
51290,Jian Lai,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:12.341676,f,,
51291,Duo Xuan Shi,Not yet aired,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:12.508038,f,,
51293,Eternal Boys,Not yet aired,None,,0,2022-03-20 19:49:12.709541,f,2022-10-01,
51296,Tokyo 24-ku: Reversal Film,Finished Airing,PG-13 - Teens 13 or older,5.78,1,2022-03-20 19:49:12.856942,f,2022-03-17,
51297,Ragna Crimson,Not yet aired,None,,3,2022-03-20 19:49:14.633612,f,2023-01-01,
51299,"Ore, Tsushima x Na Mo Naki Nezumi",Finished Airing,None,,0,2022-03-20 19:49:15.087142,f,2022-02-01,
51300,SpoGomi: World Cup Exhibition Match-hen,Finished Airing,G - All Ages,,1,2022-03-20 19:49:15.27928,f,2022-03-17,
51302,Qianting Zongdongyuan: Haidi Liang Wanli,Finished Airing,None,,0,2022-03-20 19:49:15.519522,f,2018-06-01,
51303,Qianting Zongdongyuan,Finished Airing,None,,0,2022-03-20 19:49:15.775875,f,2008-05-30,
51304,FLCL: Grunge,Not yet aired,PG-13 - Teens 13 or older,,50,2022-03-20 19:49:15.948166,f,2023-01-01,
51305,FLCL: Shoegaze,Not yet aired,PG-13 - Teens 13 or older,,11,2022-03-20 19:49:16.126803,f,,
51306,C Danchi,Not yet aired,None,,1,2022-03-20 19:49:16.279222,f,,
51307,Bokura no Yoake,Not yet aired,None,,3,2022-03-20 19:49:16.494588,f,2022-01-01,
51308,Yoku,Finished Airing,None,,0,2022-03-20 19:49:16.655369,f,2022-03-18,
51310,Sukuwareru Ramiris Part 2,Not yet aired,None,,0,2022-03-20 19:49:16.838173,f,,
51312,PH,Finished Airing,None,,0,2022-03-20 19:49:17.010728,f,2020-05-29,
51313,YOKU,Finished Airing,None,,0,2022-03-20 19:49:17.220828,f,2022-03-18,
51314,Princess Robot Bubblegum,Finished Airing,None,,0,2022-03-20 19:49:17.365003,f,,
51316,Otomoshimasu,Finished Airing,None,,0,2022-03-20 19:49:17.608659,f,2022-03-17,
51318,Hanma Baki: Son of Ogre 2,Not yet aired,R - 17+ (violence & profanity),,0,2022-03-20 19:49:17.763429,f,,
51319,Morfonica (Shinsaku Animation),Not yet aired,None,,0,2022-03-20 19:49:17.949519,f,,
51320,Ragna Crimson,Not yet aired,R - 17+ (violence & profanity),,0,2022-03-20 19:49:18.111162,f,2023-01-01,
51321,Echo,Finished Airing,PG-13 - Teens 13 or older,,1,2022-03-20 19:49:18.292922,f,2022-03-02,
51322,Paopao Channel Pikapika Onrakukan,Finished Airing,None,,0,2022-03-20 19:49:18.47023,f,,
51323,Soridarieta wa Mahou no Hana,Finished Airing,None,,0,2022-03-20 19:49:18.642309,f,,
51324,Shinkalion Hello Kitty,Finished Airing,None,,0,2022-03-20 19:49:18.868158,f,2020-01-01,
51325,"Sakadachi-kun, Hashiru!",Finished Airing,None,,0,2022-03-20 19:49:19.012693,f,,
51328,City,Finished Airing,None,,0,2022-03-20 19:49:19.178202,f,2010-01-01,
51329,Affanti de Gushi: Shen Jian,Finished Airing,None,,0,2022-03-20 19:49:19.33948,f,1980-01-01,
51331,Clash Royale CM,Finished Airing,None,,0,2022-03-20 19:49:21.091913,f,2017-08-12,
51332,Meari to Majo no Hana,Finished Airing,PG - Children,,0,2022-03-20 19:49:21.27356,f,,
51333,Baise Shandian,Not yet aired,None,,0,2022-03-20 19:49:21.42765,f,,
51336,Echigo Bakufu,Currently Airing,None,,0,2022-03-20 19:49:21.604126,t,2022-03-19,
51339,Minna to Manner o Gaku Hou,Finished Airing,None,,0,2022-03-20 19:49:21.799023,f,2016-02-09,
51340,Arifureta Shokugyou de Sekai Saikyou Season 2 Picture Drama,Currently Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:22.038171,t,2022-01-13,2022-03-31
51341,Lastlive,Finished Airing,None,,0,2022-03-20 19:49:22.194146,f,2022-03-16,
51342,Parasite Piano,Finished Airing,None,,0,2022-03-20 19:49:22.362521,f,2022-02-12,
51343,Imagine,Finished Airing,None,,0,2022-03-20 19:49:22.544465,f,2021-10-04,
51344,December,Finished Airing,None,,0,2022-03-20 19:49:22.724003,f,2021-12-02,
51345,Tonari no Kaibutsu-kun Special,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-20 19:49:22.877588,f,2012-11-21,
51346,Pyeheoga Doenda Haedo,Finished Airing,None,,0,2022-03-20 19:49:23.098247,f,2021-12-08,
404,Bastard!! Ankoku no Hakaishin,Finished Airing,R+ - Mild Nudity,6.71,123,2022-05-11 23:15:15.769088,f,1992-08-25,1993-06-25
459,One Piece Movie 01,Finished Airing,PG-13 - Teens 13 or older,7.09,234,2022-05-11 23:15:20.556149,f,2000-03-04,
460,One Piece Movie 02: Nejimaki-jima no Daibouken,Finished Airing,PG-13 - Teens 13 or older,7.12,24,2022-05-11 23:15:20.598347,f,2001-03-03,
461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,Finished Airing,PG-13 - Teens 13 or older,6.91,24,2022-05-11 23:15:20.668944,f,2002-03-02,
462,One Piece Movie 04: Dead End no Bouken,Finished Airing,PG-13 - Teens 13 or older,7.55,58,2022-05-11 23:15:20.709164,f,2003-03-01,
463,One Piece Movie 05: Norowareta Seiken,Finished Airing,PG-13 - Teens 13 or older,7.17,24,2022-05-11 23:15:20.733165,f,2004-03-06,
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,Finished Airing,PG-13 - Teens 13 or older,7.72,281,2022-05-11 23:15:20.801618,f,2005-03-05,
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,Finished Airing,PG-13 - Teens 13 or older,7.23,16,2022-05-11 23:15:22.399278,f,2006-03-04,
993,Dual! Parallel Runrun Monogatari Special,Finished Airing,PG-13 - Teens 13 or older,6.89,7,2022-05-11 23:16:01.968301,f,1999-12-22,
2107,One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,Finished Airing,PG-13 - Teens 13 or older,7.33,24,2022-05-11 23:17:37.097654,f,2007-03-03,
2593,Kara no Kyoukai Movie 1: Fukan Fuukei,Finished Airing,R - 17+ (violence & profanity),7.59,2166,2022-05-11 23:18:12.273092,f,2007-12-01,
3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),Finished Airing,R - 17+ (violence & profanity),7.8,425,2022-05-11 23:19:28.08029,f,2007-12-29,
3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,Finished Airing,R+ - Mild Nudity,8.04,628,2022-05-11 23:19:28.125462,f,2008-02-09,
3848,"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",Finished Airing,PG-13 - Teens 13 or older,7.48,16,2022-05-11 23:19:33.422499,f,2008-03-01,
4280,Kara no Kyoukai Movie 4: Garan no Dou,Finished Airing,R - 17+ (violence & profanity),7.85,294,2022-05-11 23:19:54.38762,f,2008-05-24,
4282,Kara no Kyoukai Movie 5: Mujun Rasen,Finished Airing,R - 17+ (violence & profanity),8.54,4271,2022-05-11 23:19:54.45846,f,2008-08-16,
44491,AK Mofa Shaonu,Finished Airing,PG - Children,,0,2022-05-11 23:57:41.452205,f,2015-05-27,2015-07-05
5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,Finished Airing,R - 17+ (violence & profanity),7.48,177,2022-05-11 23:20:30.406035,f,2008-12-20,
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),Finished Airing,R - 17+ (violence & profanity),8.41,2183,2022-05-11 23:20:30.456044,f,2009-08-08,
6772,Break Blade Movie 1: Kakusei no Toki,Finished Airing,R - 17+ (violence & profanity),7.64,150,2022-05-11 23:21:36.434826,f,2010-05-29,
6954,Kara no Kyoukai Movie 8: Shuushou,Finished Airing,PG-13 - Teens 13 or older,7.21,266,2022-05-11 23:21:47.24844,f,2011-02-02,
8514,Break Blade Movie 2: Ketsubetsu no Michi,Finished Airing,R - 17+ (violence & profanity),7.72,24,2022-05-11 23:22:51.94892,f,2010-06-26,
8648,Break Blade Movie Picture Drama,Finished Airing,PG-13 - Teens 13 or older,6.6,6,2022-05-11 23:22:58.020031,f,2010-07-23,2011-07-22
9252,Break Blade Movie 3: Kyoujin no Ato,Finished Airing,R - 17+ (violence & profanity),7.79,28,2022-05-11 23:23:24.759391,f,2010-09-25,
9465,Break Blade Movie 4: Sanka no Chi,Finished Airing,R - 17+ (violence & profanity),7.84,27,2022-05-11 23:23:33.830707,f,2010-10-30,
9724,Break Blade Movie 5: Shisen no Hate,Finished Airing,R - 17+ (violence & profanity),7.82,27,2022-05-11 23:23:43.524736,f,2011-01-22,
10092,Break Blade Movie 6: Doukoku no Toride,Finished Airing,R - 17+ (violence & profanity),7.69,25,2022-05-11 23:24:05.69131,f,2011-03-26,
13499,Himitsukessha Taka no Tsume The Planetarium: Burabura! Black Hole no Nazo,Finished Airing,G - All Ages,,0,2022-05-11 23:25:53.75265,f,2011-07-15,
15993,Ginga e Kickoff!! Natsuyasumi Special,Finished Airing,PG - Children,6.08,0,2022-05-11 23:26:38.967724,f,2012-08-25,
16756,Kuiba: Shiwanhuoji,Finished Airing,G - All Ages,6.49,0,2022-05-11 23:27:00.592598,f,2011-07-08,
20261,W-Tails Cat: A Strange Presence,Finished Airing,PG-13 - Teens 13 or older,5.21,2,2022-05-11 23:28:33.779314,f,2013-05-07,2013-10-24
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Babu Babu Baikinman,Finished Airing,PG - Children,,0,2022-05-11 23:29:10.653933,f,2008-07-12,
22265,Free! Eternal Summer,Finished Airing,PG-13 - Teens 13 or older,7.64,2517,2022-05-11 23:29:20.443761,f,2014-07-03,2014-09-25
25303,Haikyuu!! Lev Genzan!,Finished Airing,PG-13 - Teens 13 or older,7.72,186,2022-05-11 23:30:50.816262,f,2015-03-04,
26213,Free! Eternal Summer: Kindan no All Hard!,Finished Airing,PG-13 - Teens 13 or older,7.9,188,2022-05-11 23:31:12.862997,f,2015-03-18,
27655,Aldnoah.Zero Part 2,Finished Airing,R - 17+ (violence & profanity),6.93,709,2022-05-11 23:31:33.483224,f,2015-01-11,2015-03-29
30455,KanColle: Itsuka Ano Umi de,Not yet aired,PG-13 - Teens 13 or older,,101,2022-05-11 23:33:45.418193,f,2022-11-01,
30549,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,Finished Airing,PG-13 - Teens 13 or older,7.61,82,2022-05-11 23:33:49.368269,f,2015-10-03,2015-12-26
30926,Akazukin-chan to Manabou! Koutsuu Rule,Finished Airing,G - All Ages,,0,2022-05-11 23:34:09.176716,f,2014-01-01,
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",Finished Airing,R - 17+ (violence & profanity),7.73,1727,2022-05-11 23:34:54.442362,f,2016-01-09,2016-03-26
32956,Aware! Meisaku-kun,Finished Airing,G - All Ages,,1,2022-05-11 23:36:24.574936,f,2016-04-08,2022-03-04
33253,Ajin Part 2,Finished Airing,R - 17+ (violence & profanity),7.6,498,2022-05-11 23:36:49.615627,f,2016-10-08,2016-12-24
33398,Neko Konogoro,Finished Airing,G - All Ages,,1,2022-05-11 23:37:01.61951,f,2016-06-08,2016-10-05
33508,Si Ling Bianma: Shijie Caozong Zhe,Finished Airing,R - 17+ (violence & profanity),5.37,0,2022-05-11 23:37:09.736203,f,2013-12-19,2014-06-04
33777,Yodomi no Sawagi,Finished Airing,R - 17+ (violence & profanity),5.77,0,2022-05-11 23:37:31.893247,f,2014-01-01,
33904,Suntory Tennensui CMs,Finished Airing,G - All Ages,5.18,0,2022-05-11 23:37:43.408794,f,2014-03-28,2020-03-24
34957,Ookami wa Ookami da,Finished Airing,G - All Ages,5.34,0,2022-05-11 23:39:12.9225,f,1931-01-01,
35198,Free! Take Your Marks,Finished Airing,PG-13 - Teens 13 or older,7.75,127,2022-05-11 23:39:40.288684,f,2017-10-28,
35229,Mr. Men Little Miss,Finished Airing,G - All Ages,,0,2022-05-11 23:39:42.773701,f,2013-11-29,2018-06-07
35349,Marumofubiyori,Finished Airing,G - All Ages,,1,2022-05-11 23:39:56.497163,f,2017-04-03,2019-11-08
35478,Neko no Robu,Finished Airing,G - All Ages,,0,2022-05-11 23:40:06.020474,f,2017-05-06,2018-03-16
35623,Si Ling Bianma: Shijie Caozong Zhe Recap,Finished Airing,R - 17+ (violence & profanity),,0,2022-05-11 23:40:21.217291,f,2014-05-08,
35641,Huan Bian Jingling: Dangao Tianxin,Finished Airing,PG - Children,,0,2022-05-11 23:40:22.317542,f,2012-11-10,2013-02-18
36411,Mushinin,Finished Airing,G - All Ages,,0,2022-05-11 23:41:36.946594,f,2017-09-22,2019-07-05
36513,Rokuhou-dou Yotsuiro Biyori,Finished Airing,PG-13 - Teens 13 or older,7.62,138,2022-05-11 23:41:45.079115,f,2018-04-11,2018-06-27
36704,Free! Dive to the Future,Finished Airing,PG-13 - Teens 13 or older,7.61,584,2022-05-11 23:42:08.046583,f,2018-07-12,2018-09-27
38400,Free! Movie 4: The Final Stroke - Zenpen,Finished Airing,PG-13 - Teens 13 or older,7.77,178,2022-05-11 23:45:09.852841,f,2021-09-17,
38416,Arad: Gyakuten no Wa,Finished Airing,PG-13 - Teens 13 or older,,4,2022-05-11 23:45:12.654538,f,2020-07-04,2020-09-26
38820,Chibi Godzilla,Finished Airing,G - All Ages,,0,2022-05-11 23:45:57.072196,f,2018-12-12,2019-03-06
38889,Kono Oto Tomare! Part 2,Finished Airing,PG-13 - Teens 13 or older,8.43,1433,2022-05-11 23:46:05.904273,f,2019-10-06,2019-12-29
38925,Kao Haru CMs,Finished Airing,G - All Ages,,0,2022-05-11 23:46:10.794235,f,2018-12-28,2020-08-16
39095,Aishiteru (2010),Finished Airing,G - All Ages,5.24,0,2022-05-11 23:46:28.156041,f,2010-07-11,
39205,Oshamani,Finished Airing,G - All Ages,,0,2022-05-11 23:46:46.096095,f,2019-02-05,2019-11-08
39254,Oyako de Manabu: Kaji no Youjin - Jishin no Youjin,Finished Airing,G - All Ages,,0,2022-05-11 23:46:53.458388,f,1996-01-01,
39307,Kyonshii Kyonta no Koutsuu Anzen,Finished Airing,G - All Ages,,0,2022-05-11 23:46:58.76934,f,1985-01-01,
39308,Fire Robo 119 tai Kyonshii Kyonta,Finished Airing,G - All Ages,,0,2022-05-11 23:46:58.868674,f,1990-01-01,
39368,Dr. Slump N-cha! Arale no Oshioki! Idea Dorobou wo Yattsukechae,Finished Airing,G - All Ages,,0,2022-05-11 23:47:06.756609,f,,
39405,Kaitei-koku no Koutsuu Anzen,Finished Airing,G - All Ages,,0,2022-05-11 23:47:11.815431,f,1990-01-01,
39501,Kaminari Boy Pikatta-kun no Koutsuu Anzen,Finished Airing,G - All Ages,,0,2022-05-11 23:47:21.131449,f,1987-01-01,
39811,Fairy Gone Part 2,Finished Airing,PG-13 - Teens 13 or older,6.35,40,2022-05-11 23:47:51.50872,f,2019-10-07,2019-12-23
39917,Sabiiro no Armor: Reimei,Finished Airing,PG-13 - Teens 13 or older,3.98,19,2022-05-11 23:48:00.248716,f,2022-01-09,2022-03-27
39936,Nezha Chuanqi,Finished Airing,PG - Children,6.75,3,2022-05-11 23:48:02.861296,f,2003-06-01,2004-07-01
40145,Yu☆Gi☆Oh!: Sevens,Finished Airing,PG-13 - Teens 13 or older,6.15,70,2022-05-11 23:48:21.562576,f,2020-04-04,2022-03-27
40269,Kengan Ashura Part 2,Finished Airing,R - 17+ (violence & profanity),7.68,281,2022-05-11 23:48:31.473561,f,2019-10-31,
40356,Tate no Yuusha no Nariagari Season 2,Currently Airing,PG-13 - Teens 13 or older,7.05,11318,2022-05-11 23:48:39.821329,t,2022-04-06,
40488,Futsal Boys!!!!!,Finished Airing,PG-13 - Teens 13 or older,5.5,204,2022-05-11 23:48:57.102107,f,2022-01-09,2022-03-27
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Finished Airing,PG-13 - Teens 13 or older,7.22,3876,2022-05-11 23:48:58.109063,f,2022-01-13,2022-03-31
